Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST,HY,AY,HR,AR,HCO,ACO,HF,AF
I2,22/04/2023,Parma,Cagliari,2,1,H,0,1,A,2.44,3.13,3.36,0-1,2-1,14,5,12,5,5,4,0,0,3,5,15,20
I2,22/04/2023,Perugia,Cosenza,0,0,D,0,0,D,1.86,3.43,4.96,0-0,0-0,12,1,6,1,4,3,0,1,3,4,11,15
I2,22/04/2023,Palermo,Benevento,1,1,D,1,1,D,1.95,3.49,4.33,1-1,1-1,18,9,16,5,1,3,0,0,7,11,12,12
I2,23/04/2023,Pisa,Bari,1,2,A,1,1,D,2.39,3.12,3.46,1-1,1-2,8,3,17,5,4,2,1,0,2,10,12,13
I2,23/04/2023,Ternana,Venezia,1,4,A,0,3,A,2.33,3.31,3.34,0-3,1-4,13,5,14,7,3,3,0,0,2,4,14,10
I2,30/04/2023,Cagliari,Ternana,2,1,H,1,1,D,1.77,3.75,5.03,1-1,2-1,15,7,10,3,3,2,0,1,5,5,15,17
I2,30/04/2023,Spal,Perugia,1,1,D,0,1,A,2.38,3.17,3.43,0-1,1-1,12,5,14,3,3,3,0,0,6,7,8,12
I2,01/05/2023,Como,Palermo,1,1,D,1,1,D,2.13,3.35,3.84,1-1,1-1,14,3,14,3,2,1,0,0,5,9,10,15
I2,01/05/2023,Ascoli,Pisa,2,1,H,0,0,D,2.56,3.14,3.08,0-0,2-1,16,7,12,4,3,4,0,0,9,1,9,18
I2,01/05/2023,Bari,Cittadella,1,1,D,0,0,D,2.03,3.35,4.12,0-0,1-1,9,3,19,7,1,3,0,0,4,9,11,14
I2,01/05/2023,Benevento,Parma,2,2,D,0,2,A,3.55,3.34,2.21,0-2,2-2,18,6,17,6,3,1,0,1,7,5,13,17
I2,01/05/2023,Brescia,Cosenza,2,1,H,0,0,D,1.93,3.38,4.56,0-0,2-1,15,7,9,4,1,0,0,0,4,5,12,13
I2,01/05/2023,Sudtirol,Genoa,0,0,D,0,0,D,4.14,3.11,2.13,0-0,0-0,10,4,11,2,0,1,0,0,5,6,8,11
I2,01/05/2023,Venezia,Modena,5,0,H,1,0,H,2.31,3.14,3.54,1-0,5-0,19,9,10,1,2,2,0,0,8,5,9,8
I2,01/05/2023,Frosinone,Reggina,3,1,H,2,0,H,1.7,3.55,6.02,2-0,3-1,12,5,9,3,1,1,0,1,4,6,8,8
I2,05/05/2023,Perugia,Cagliari,0,5,A,0,3,A,3.26,3.14,2.48,0-3,0-5,19,4,12,6,3,1,0,0,8,3,13,15
I2,06/05/2023,Cittadella,Benevento,3,1,H,1,1,D,1.88,3.3,5.14,1-1,3-1,20,12,15,2,3,3,0,0,3,5,16,18
I2,06/05/2023,Cosenza,Venezia,1,1,D,0,1,A,2.7,3.15,2.95,0-1,1-1,19,4,11,5,2,1,0,0,7,6,8,13
I2,06/05/2023,Genoa,Ascoli,2,1,H,1,0,H,1.54,3.95,7.68,1-0,2-1,17,8,12,2,2,2,0,0,8,1,16,13
I2,06/05/2023,Modena,Bari,1,1,D,0,1,A,2.9,3.07,2.8,0-1,1-1,13,5,12,3,3,2,0,0,7,7,13,13
I2,06/05/2023,Pisa,Frosinone,1,3,A,1,1,D,2.01,3.33,4.32,1-1,1-3,19,7,9,4,2,3,0,0,3,2,14,11
I2,06/05/2023,Reggina,Como,2,1,H,1,0,H,2.39,3.27,3.3,1-0,2-1,17,4,12,1,1,3,1,0,6,8,16,11
I2,06/05/2023,Ternana,Sudtirol,0,1,A,0,1,A,2.04,3.45,4.03,0-1,0-1,12,1,17,3,3,1,0,0,5,8,15,10
I2,06/05/2023,Palermo,Spal,2,1,H,2,0,H,1.91,3.65,4.34,2-0,2-1,10,5,11,3,2,2,0,0,5,5,11,11
I2,07/05/2023,Parma,Brescia,2,0,H,2,0,H,1.75,3.68,5.34,2-0,2-0,8,3,11,6,3,3,0,0,4,6,13,10
I2,13/05/2023,Ascoli,Cosenza,1,1,D,1,1,D,2.02,3.37,4.22,1-1,1-1,23,6,10,1,1,5,0,1,7,7,19,10
I2,13/05/2023,Bari,Reggina,1,0,H,1,0,H,2.31,3.25,3.48,1-0,1-0,8,2,13,5,2,3,0,0,1,8,14,15
I2,13/05/2023,Benevento,Modena,2,1,H,2,1,H,2.34,3.46,3.21,2-1,2-1,13,5,21,4,3,2,0,0,7,2,17,10
I2,13/05/2023,Brescia,Pisa,1,1,D,0,0,D,2.43,3.17,3.32,0-0,1-1,11,3,12,3,3,5,0,0,3,5,16,13
I2,13/05/2023,Cagliari,Palermo,2,1,H,1,1,D,1.85,3.62,4.74,1-1,2-1,14,7,17,3,3,3,0,1,7,9,9,16
I2,13/05/2023,Como,Ternana,3,1,H,0,1,A,2.2,2.97,4.21,0-1,3-1,21,6,11,4,2,3,0,1,6,3,5,12
I2,13/05/2023,Spal,Parma,0,1,A,0,0,D,3.5,3.32,2.26,0-0,0-1,20,5,16,4,1,2,0,0,5,6,8,10
I2,13/05/2023,Sudtirol,Cittadella,1,1,D,0,0,D,2.89,3.02,2.86,0-0,1-1,9,4,11,2,5,4,0,0,3,2,14,16
I2,13/05/2023,Venezia,Perugia,3,2,H,2,0,H,1.94,3.71,4.08,2-0,3-2,10,5,14,4,1,3,0,1,6,6,9,13
I2,13/05/2023,Frosinone,Genoa,3,2,H,2,1,H,2.65,3.09,3.07,2-1,3-2,14,5,12,3,1,2,0,1,4,1,12,11
I2,19/05/2023,Cittadella,Como,0,0,D,0,0,D,2.01,3.54,4.03,0-0,0-0,21,3,13,4,2,4,0,0,4,8,16,12
I2,19/05/2023,Cosenza,Cagliari,0,1,A,0,1,A,3.8,3.81,1.99,0-1,0-1,13,2,17,5,0,2,0,0,7,3,10,13
I2,19/05/2023,Genoa,Bari,4,3,H,2,1,H,1.58,4.07,6.59,2-1,4-3,26,8,12,5,2,5,0,0,7,2,9,8
I2,19/05/2023,Modena,Sudtirol,2,1,H,2,0,H,2.65,3.16,3,2-0,2-1,9,4,17,5,2,2,0,0,4,6,11,17
I2,19/05/2023,Palermo,Brescia,2,2,D,2,0,H,1.96,3.48,4.29,2-0,2-2,7,2,11,2,2,2,0,0,5,2,9,9
I2,19/05/2023,Parma,Venezia,2,1,H,1,1,D,2.19,3.48,3.52,1-1,2-1,14,6,9,2,2,1,0,0,6,5,7,10
I2,19/05/2023,Perugia,Benevento,3,2,H,0,1,A,1.68,3.97,5.52,0-1,3-2,17,7,15,6,3,0,0,1,8,6,7,17
I2,19/05/2023,Pisa,Spal,1,2,A,0,1,A,1.5,4.42,7.15,0-1,1-2,14,5,16,4,2,3,0,0,10,3,16,15
I2,19/05/2023,Reggina,Ascoli,1,0,H,0,0,D,1.98,3.58,4.08,0-0,1-0,13,2,20,7,1,3,0,0,7,3,13,17
I2,19/05/2023,Ternana,Frosinone,2,3,A,2,1,H,2.67,3.54,2.7,2-1,2-3,13,3,11,5,1,1,0,0,6,4,8,11
P1,05/08/2022,Benfica,Arouca,4,0,H,3,0,H,1.15,8.6,21.58,3-0,4-0,20,6,3,2,3,1,0,1,6,1,7,6
P1,06/08/2022,Rio Ave,Vizela,0,1,A,0,0,D,2.31,3.29,3.44,0-0,0-1,7,0,12,7,7,4,0,0,6,7,19,16
P1,06/08/2022,Estoril,Famalicao,2,0,H,2,0,H,2.65,3.34,2.85,2-0,2-0,10,5,15,5,4,1,0,0,1,2,13,11
P1,06/08/2022,Porto,Maritimo,5,1,H,3,0,H,1.2,7.25,15.9,3-0,5-1,22,7,9,3,3,2,0,0,4,4,13,11
P1,07/08/2022,Santa Clara,Casa Pia,0,0,D,0,0,D,2.1,3.45,3.83,0-0,0-0,7,3,11,3,1,3,1,0,7,6,15,12
P1,07/08/2022,Sp Braga,Sp Lisbon,3,3,D,2,2,D,3.79,3.73,2.01,2-2,3-3,15,7,11,4,2,2,0,0,3,3,14,17
P1,07/08/2022,Chaves,Guimaraes,0,1,A,0,1,A,2.87,3.37,2.62,0-1,0-1,14,2,15,6,2,9,0,2,2,5,10,20
P1,07/08/2022,Portimonense,Boavista,0,1,A,0,1,A,2.08,3.35,3.92,0-1,0-1,18,8,10,5,3,1,0,0,7,1,13,11
P1,08/08/2022,Gil Vicente,Pacos Ferreira,1,0,H,0,0,D,1.79,3.52,5.14,0-0,1-0,16,7,12,5,1,6,0,0,8,6,17,19
P1,12/08/2022,Famalicao,Sp Braga,0,3,A,0,2,A,3.7,3.7,2.05,0-2,0-3,11,5,24,9,3,1,0,0,7,7,11,14
P1,13/08/2022,Casa Pia,Benfica,0,1,A,0,0,D,14.87,6.08,1.24,0-0,0-1,8,2,14,4,6,4,0,1,4,9,10,9
P1,13/08/2022,Sp Lisbon,Rio Ave,3,0,H,1,0,H,1.2,6.76,17.54,1-0,3-0,20,6,3,1,1,2,0,0,7,1,15,6
P1,14/08/2022,Boavista,Santa Clara,2,1,H,0,1,A,2.6,3.12,3.09,0-1,2-1,16,5,3,1,3,7,0,2,8,6,13,8
P1,14/08/2022,Vizela,Porto,0,1,A,0,0,D,11.5,5.67,1.3,0-0,0-1,4,1,13,4,6,2,0,0,1,10,18,13
P1,14/08/2022,Guimaraes,Estoril,1,0,H,1,0,H,2.03,3.31,4.26,1-0,1-0,8,3,7,4,3,5,0,1,5,7,13,8
P1,15/08/2022,Maritimo,Chaves,1,2,A,1,0,H,2.37,3.33,3.22,1-0,1-2,13,6,21,8,1,1,0,0,3,6,12,11
P1,15/08/2022,Arouca,Gil Vicente,1,0,H,1,0,H,2.64,3.36,2.8,1-0,1-0,8,4,10,2,4,2,0,0,4,4,22,18
P1,15/08/2022,Pacos Ferreira,Portimonense,0,3,A,0,1,A,2.49,3.17,3.17,0-1,0-3,14,4,13,3,3,5,1,0,2,7,12,16
P1,19/08/2022,Estoril,Rio Ave,2,2,D,1,0,H,2.16,3.31,3.8,1-0,2-2,9,4,17,7,4,3,0,1,1,5,22,13
P1,20/08/2022,Santa Clara,Arouca,1,2,A,0,0,D,2.17,3.36,3.7,0-0,1-2,12,3,10,4,2,3,0,0,4,2,19,21
P1,20/08/2022,Chaves,Vizela,1,1,D,1,1,D,2.3,3.27,3.48,1-1,1-1,18,3,17,4,5,5,1,1,5,4,8,19
P1,20/08/2022,Porto,Sp Lisbon,3,0,H,1,0,H,2.17,3.4,3.67,1-0,3-0,11,5,8,4,1,4,0,1,3,4,23,11
P1,21/08/2022,Casa Pia,Boavista,2,0,H,0,0,D,2.56,3.1,3.19,0-0,2-0,6,4,11,4,1,3,0,0,2,2,11,13
P1,21/08/2022,Sp Braga,Maritimo,5,0,H,2,0,H,1.41,5.11,7.98,2-0,5-0,20,9,7,1,3,1,0,0,5,5,16,7
P1,21/08/2022,Portimonense,Guimaraes,2,1,H,0,0,D,2.83,3.27,2.71,0-0,2-1,15,5,17,6,4,2,0,0,6,11,18,15
P1,22/08/2022,Gil Vicente,Famalicao,0,0,D,0,0,D,2.27,3.38,3.36,0-0,0-0,15,5,10,2,1,5,0,0,8,4,12,13
P1,26/08/2022,Pacos Ferreira,Estoril,0,3,A,0,2,A,2.71,3.17,2.91,0-2,0-3,10,4,11,7,3,0,2,0,4,5,13,21
P1,27/08/2022,Maritimo,Portimonense,0,1,A,0,1,A,2.89,3.11,2.77,0-1,0-1,19,4,9,6,2,1,0,0,8,7,12,16
P1,27/08/2022,Boavista,Benfica,0,3,A,0,1,A,9.71,4.92,1.38,0-1,0-3,4,0,16,6,4,2,0,0,7,8,12,15
P1,27/08/2022,Sp Lisbon,Chaves,0,2,A,0,0,D,1.2,7.03,16.15,0-0,0-2,22,10,8,5,5,2,0,1,13,3,19,16
P1,28/08/2022,Famalicao,Santa Clara,1,0,H,1,0,H,2.19,3.51,3.5,1-0,1-0,12,4,13,2,3,3,0,0,6,4,22,11
P1,28/08/2022,Arouca,Sp Braga,0,6,A,0,4,A,5.18,4.12,1.68,0-4,0-6,12,4,15,10,3,3,0,0,5,4,18,13
P1,28/08/2022,Rio Ave,Porto,3,1,H,3,0,H,10.53,5.66,1.32,3-0,3-1,6,4,27,10,1,2,0,0,2,7,11,8
P1,29/08/2022,Guimaraes,Casa Pia,0,1,A,0,1,A,2.08,3.37,3.89,0-1,0-1,15,2,8,2,3,3,0,0,9,1,15,16
P1,29/08/2022,Vizela,Gil Vicente,2,2,D,2,2,D,2.46,3.27,3.12,2-2,2-2,18,9,12,4,2,5,0,0,5,10,9,15
P1,30/08/2022,Benfica,Pacos Ferreira,3,2,H,2,1,H,1.09,11.39,40.26,2-1,3-2,27,6,3,2,2,4,0,0,13,3,13,13
P1,02/09/2022,Benfica,Vizela,2,1,H,0,1,A,1.19,7.5,15.97,0-1,2-1,28,6,7,2,7,4,2,0,15,4,9,10
P1,02/09/2022,Estoril,Sp Lisbon,0,2,A,0,2,A,7.23,4.55,1.48,0-2,0-2,5,0,18,4,5,7,0,0,2,7,16,18
P1,03/09/2022,Sp Braga,Guimaraes,1,0,H,0,0,D,1.39,5.1,8.52,0-0,1-0,18,2,7,3,2,7,0,0,5,0,16,21
P1,03/09/2022,Gil Vicente,Porto,0,2,A,0,2,A,8.1,4.65,1.44,0-2,0-2,6,2,16,4,1,0,0,0,6,4,15,9
P1,04/09/2022,Casa Pia,Arouca,0,0,D,0,0,D,2.15,3.04,4.28,0-0,0-0,6,1,8,1,2,0,0,0,9,2,13,10
P1,04/09/2022,Santa Clara,Maritimo,2,1,H,0,1,A,2.05,3.21,4.36,0-1,2-1,9,4,17,5,3,4,0,1,2,3,22,16
P1,04/09/2022,Portimonense,Famalicao,1,0,H,0,0,D,2.42,3.1,3.43,0-0,1-0,9,1,13,1,5,2,0,0,7,5,20,10
P1,05/09/2022,Boavista,Pacos Ferreira,1,0,H,0,0,D,2.05,3.28,4.17,0-0,1-0,12,3,7,1,4,3,0,0,5,1,16,18
P1,05/09/2022,Chaves,Rio Ave,1,1,D,1,0,H,2.54,3.17,3.09,1-0,1-1,21,6,13,3,5,3,0,0,8,11,14,13
P1,09/09/2022,Guimaraes,Santa Clara,1,0,H,0,0,D,2.03,3.3,4.3,0-0,1-0,9,3,9,4,4,5,0,0,6,5,11,17
P1,10/09/2022,Famalicao,Benfica,0,1,A,0,0,D,8.58,4.8,1.41,0-0,0-1,4,2,13,7,2,0,1,0,1,5,19,12
P1,10/09/2022,Sp Lisbon,Portimonense,4,0,H,2,0,H,1.32,5.6,10.39,2-0,4-0,17,7,4,1,3,3,0,0,8,3,7,14
P1,10/09/2022,Porto,Chaves,3,0,H,1,0,H,1.15,8.59,20.96,1-0,3-0,19,7,8,1,1,3,0,0,9,3,13,11
P1,11/09/2022,Pacos Ferreira,Casa Pia,2,3,A,1,0,H,2.97,3.08,2.73,1-0,2-3,19,8,12,5,2,4,0,0,7,2,8,17
P1,11/09/2022,Arouca,Boavista,1,2,A,1,1,D,2.76,3.19,2.85,1-1,1-2,6,1,10,4,2,2,2,0,2,5,11,15
P1,11/09/2022,Maritimo,Gil Vicente,1,2,A,1,0,H,2.94,3.1,2.75,1-0,1-2,18,4,22,5,2,0,0,0,10,8,13,13
P1,11/09/2022,Rio Ave,Sp Braga,2,3,A,0,2,A,5.94,4.03,1.63,0-2,2-3,17,5,24,11,1,1,0,0,7,8,12,10
P1,12/09/2022,Vizela,Estoril,0,1,A,0,1,A,2.33,3.26,3.37,0-1,0-1,22,7,10,2,4,4,1,0,16,2,11,12
P1,16/09/2022,Portimonense,Chaves,1,0,H,1,0,H,2.2,3.27,3.73,1-0,1-0,15,6,17,4,4,2,0,1,9,7,20,15
P1,17/09/2022,Gil Vicente,Rio Ave,2,2,D,0,1,A,2.03,3.45,4.07,0-1,2-2,18,7,8,5,4,6,1,1,7,4,14,16
P1,17/09/2022,Santa Clara,Pacos Ferreira,1,1,D,1,0,H,2.06,3.27,4.23,1-0,1-1,8,2,7,4,4,3,0,0,5,8,18,16
P1,17/09/2022,Estoril,Porto,1,1,D,1,0,H,11.65,5.36,1.32,1-0,1-1,9,4,19,4,8,3,1,0,4,11,12,19
P1,17/09/2022,Boavista,Sp Lisbon,2,1,H,1,0,H,7.9,4.33,1.48,1-0,2-1,7,3,11,3,3,1,0,0,4,9,11,5
P1,18/09/2022,Arouca,Guimaraes,2,2,D,1,0,H,3.1,3.34,2.47,1-0,2-2,10,6,12,5,6,3,0,0,3,6,12,12
P1,18/09/2022,Benfica,Maritimo,5,0,H,1,0,H,1.12,10.02,26.07,1-0,5-0,23,12,4,1,1,3,0,0,7,2,16,5
P1,18/09/2022,Casa Pia,Famalicao,1,0,H,0,0,D,2.47,3.05,3.4,0-0,1-0,17,6,10,1,1,1,0,0,8,4,18,13
P1,18/09/2022,Sp Braga,Vizela,2,0,H,0,0,D,1.33,5.59,10,0-0,2-0,22,10,17,6,6,4,0,0,8,4,14,14
P1,30/09/2022,Sp Lisbon,Gil Vicente,3,1,H,2,0,H,1.31,5.76,10.68,2-0,3-1,16,7,11,4,4,1,0,0,3,2,9,6
P1,30/09/2022,Porto,Sp Braga,4,1,H,2,0,H,1.82,3.88,4.49,2-0,4-1,16,7,9,0,2,4,0,1,6,5,14,17
P1,01/10/2022,Vizela,Portimonense,1,0,H,1,0,H,2.23,3.35,3.56,1-0,1-0,15,6,18,7,3,3,0,0,5,9,10,12
P1,01/10/2022,Chaves,Estoril,1,1,D,1,0,H,2.31,3.31,3.4,1-0,1-1,12,3,14,3,3,3,0,0,4,8,12,15
P1,01/10/2022,Guimaraes,Benfica,0,0,D,0,0,D,8.2,5.11,1.4,0-0,0-0,6,1,6,1,4,1,0,0,5,6,17,22
P1,02/10/2022,Rio Ave,Santa Clara,1,0,H,1,0,H,2.63,3.22,2.96,1-0,1-0,6,3,6,1,2,3,0,1,1,8,11,11
P1,02/10/2022,Pacos Ferreira,Arouca,1,1,D,0,0,D,2.36,3.12,3.45,0-0,1-1,6,3,12,4,3,2,0,0,3,5,16,15
P1,02/10/2022,Famalicao,Boavista,4,0,H,2,0,H,2.31,3.22,3.45,2-0,4-0,8,4,10,1,1,3,0,0,1,5,17,17
P1,03/10/2022,Maritimo,Casa Pia,1,2,A,1,1,D,3.02,3.2,2.57,1-1,1-2,19,3,10,2,2,4,1,1,10,3,14,19
P1,07/10/2022,Gil Vicente,Estoril,0,1,A,0,0,D,2.25,3.46,3.41,0-0,0-1,12,3,11,3,4,4,0,0,7,3,22,12
P1,08/10/2022,Santa Clara,Sp Lisbon,1,2,A,0,1,A,7.01,4.44,1.51,0-1,1-2,9,6,11,3,4,3,0,0,3,5,11,15
P1,08/10/2022,Benfica,Rio Ave,4,2,H,3,1,H,1.16,8.25,18.33,3-1,4-2,32,10,8,3,1,2,0,0,8,3,3,10
P1,08/10/2022,Portimonense,Porto,0,2,A,0,1,A,7.86,4.73,1.44,0-1,0-2,12,3,18,7,4,2,0,0,1,5,12,7
P1,08/10/2022,Pacos Ferreira,Guimaraes,0,1,A,0,1,A,3.34,3.25,2.38,0-1,0-1,23,7,11,2,7,7,2,1,14,3,22,17
P1,09/10/2022,Boavista,Maritimo,1,1,D,1,0,H,1.98,3.44,4.28,1-0,1-1,20,5,14,3,2,5,0,0,8,8,20,17
P1,09/10/2022,Casa Pia,Vizela,0,1,A,0,0,D,2.5,3.02,3.37,0-0,0-1,12,5,8,5,3,1,0,0,8,1,12,15
P1,09/10/2022,Sp Braga,Chaves,0,1,A,0,1,A,1.3,5.94,10.29,0-1,0-1,30,5,6,1,6,5,0,0,13,1,13,12
P1,10/10/2022,Arouca,Famalicao,4,1,H,1,1,D,2.86,3.2,2.69,1-1,4-1,14,7,11,5,0,4,0,0,3,5,17,15
P1,21/10/2022,Porto,Benfica,0,1,A,0,0,D,2.41,3.32,3.21,0-0,0-1,11,4,13,4,5,7,1,0,4,4,14,19
P1,22/10/2022,Famalicao,Pacos Ferreira,2,1,H,1,1,D,1.71,3.69,5.68,1-1,2-1,10,2,12,1,2,3,0,0,3,8,10,14
P1,22/10/2022,Estoril,Sp Braga,0,2,A,0,2,A,4.97,4.09,1.71,0-2,0-2,4,2,14,7,3,1,0,0,5,7,16,12
P1,22/10/2022,Sp Lisbon,Casa Pia,3,1,H,0,1,A,1.29,5.83,11.58,0-1,3-1,25,10,10,3,2,5,0,0,7,3,16,15
P1,23/10/2022,Maritimo,Arouca,1,1,D,1,1,D,2.66,3.3,2.87,1-1,1-1,16,4,16,5,1,3,0,0,5,5,13,13
P1,23/10/2022,Vizela,Santa Clara,0,1,A,0,0,D,2.03,3.38,4.14,0-0,0-1,18,3,12,2,3,5,1,0,5,2,14,23
P1,23/10/2022,Chaves,Gil Vicente,3,1,H,0,1,A,2.6,3.52,2.79,0-1,3-1,18,9,10,3,1,2,0,1,5,1,7,12
P1,23/10/2022,Guimaraes,Boavista,3,2,H,1,1,D,2.11,3.26,4.04,1-1,3-2,18,9,4,2,3,6,0,1,9,1,18,19
P1,24/10/2022,Rio Ave,Portimonense,1,0,H,1,0,H,2.65,3.08,3.03,1-0,1-0,11,4,12,3,3,1,0,1,3,2,13,15
P1,28/10/2022,Pacos Ferreira,Maritimo,0,1,A,0,1,A,2.33,3.23,3.47,0-1,0-1,10,4,16,7,2,4,0,0,6,10,26,12
P1,29/10/2022,Santa Clara,Porto,1,1,D,0,1,A,9.37,4.78,1.4,0-1,1-1,9,5,15,4,4,1,0,0,5,6,13,13
P1,29/10/2022,Benfica,Chaves,5,0,H,3,0,H,1.18,7.64,17.57,3-0,5-0,18,9,7,2,2,2,0,0,13,2,16,12
P1,29/10/2022,Arouca,Sp Lisbon,1,0,H,0,0,D,7.38,4.63,1.47,0-0,1-0,10,5,21,7,5,3,0,0,4,11,12,6
P1,30/10/2022,Boavista,Vizela,2,2,D,1,2,A,2.63,3.17,3.02,1-2,2-2,12,4,7,5,3,7,0,1,6,1,8,20
P1,30/10/2022,Portimonense,Estoril,1,1,D,0,1,A,2.41,3.2,3.32,0-1,1-1,23,7,10,5,5,7,0,1,11,7,22,15
P1,30/10/2022,Casa Pia,Rio Ave,1,0,H,0,0,D,2.08,3.39,3.94,0-0,1-0,11,2,9,0,2,3,0,0,3,4,18,21
P1,30/10/2022,Gil Vicente,Sp Braga,0,1,A,0,0,D,4.76,3.87,1.78,0-0,0-1,8,3,14,6,4,3,0,0,5,8,17,16
P1,31/10/2022,Guimaraes,Famalicao,3,2,H,1,0,H,2.05,3.31,4.08,1-0,3-2,13,6,9,4,4,5,0,0,1,7,19,20
P1,04/11/2022,Gil Vicente,Portimonense,1,2,A,1,1,D,2.34,3.49,3.19,1-1,1-2,19,6,17,7,2,1,0,0,4,3,12,12
P1,05/11/2022,Vizela,Arouca,0,1,A,0,1,A,1.98,3.33,4.45,0-1,0-1,25,6,7,2,1,4,0,0,11,2,5,14
P1,05/11/2022,Porto,Pacos Ferreira,4,0,H,3,0,H,1.13,9.44,23.78,3-0,4-0,18,7,9,3,2,3,0,0,4,6,16,8
P1,05/11/2022,Sp Lisbon,Guimaraes,3,0,H,2,0,H,1.35,5.33,9.52,2-0,3-0,17,6,3,0,1,5,0,1,11,3,17,10
P1,06/11/2022,Rio Ave,Boavista,1,0,H,0,0,D,2.52,3.22,3.13,0-0,1-0,7,1,7,1,3,2,0,0,4,4,11,13
P1,06/11/2022,Maritimo,Famalicao,0,0,D,0,0,D,2.93,3.21,2.67,0-0,0-0,17,3,13,3,2,2,0,0,7,6,19,14
P1,06/11/2022,Sp Braga,Casa Pia,0,1,A,0,1,A,1.42,4.88,8.07,0-1,0-1,28,8,12,3,2,3,0,0,7,1,14,14
P1,06/11/2022,Estoril,Benfica,1,5,A,0,3,A,10.34,5.98,1.3,0-3,1-5,8,3,18,7,0,0,0,0,2,11,13,9
P1,07/11/2022,Chaves,Santa Clara,0,0,D,0,0,D,2.47,2.99,3.41,0-0,0-0,13,4,18,2,4,4,0,0,4,6,12,12
P1,12/11/2022,Arouca,Rio Ave,0,1,A,0,0,D,2.38,3.27,3.32,0-0,0-1,11,0,9,5,5,4,0,0,10,4,12,15
P1,12/11/2022,Boavista,Porto,1,4,A,0,1,A,10.17,4.99,1.36,0-1,1-4,6,0,24,9,5,1,1,0,5,4,16,15
P1,13/11/2022,Guimaraes,Maritimo,1,0,H,0,0,D,1.73,3.81,5.27,0-0,1-0,12,4,6,3,1,2,0,0,1,6,12,16
P1,13/11/2022,Pacos Ferreira,Vizela,0,2,A,0,0,D,3.28,3.29,2.39,0-0,0-2,14,5,21,9,1,4,0,0,9,7,12,17
P1,13/11/2022,Benfica,Gil Vicente,3,1,H,2,1,H,1.13,9.37,22.57,2-1,3-1,17,6,4,2,1,1,0,0,6,0,13,12
P1,13/11/2022,Casa Pia,Chaves,1,2,A,1,0,H,2.11,3.35,3.89,1-0,1-2,14,4,13,4,4,1,0,0,2,0,15,12
P1,13/11/2022,Portimonense,Sp Braga,1,2,A,1,0,H,5.03,4.21,1.68,1-0,1-2,14,5,22,10,2,5,0,2,2,8,9,8
P1,13/11/2022,Famalicao,Sp Lisbon,1,2,A,0,2,A,5.64,3.99,1.66,0-2,1-2,11,2,21,8,4,7,0,0,3,5,14,17
P1,14/11/2022,Santa Clara,Estoril,3,1,H,2,1,H,2.39,3.18,3.32,2-1,3-1,15,9,16,1,3,1,0,0,6,7,19,15
P1,23/12/2022,Rio Ave,Maritimo,1,1,D,1,1,D,2.01,3.44,4.16,1-1,1-1,19,5,8,1,1,1,0,0,5,5,18,19
P1,28/12/2022,Portimonense,Casa Pia,1,2,A,1,1,D,2.39,3.28,3.29,1-1,1-2,6,2,20,7,4,3,0,0,1,11,22,10
P1,28/12/2022,Porto,Arouca,5,1,H,3,0,H,1.14,8.8,22.87,3-0,5-1,16,11,8,2,1,3,0,0,5,3,13,14
P1,29/12/2022,Gil Vicente,Santa Clara,1,0,H,1,0,H,2.25,3.33,3.54,1-0,1-0,14,5,10,1,3,2,0,0,4,9,17,14
P1,29/12/2022,Sp Lisbon,Pacos Ferreira,3,0,H,3,0,H,1.14,8.71,22.52,3-0,3-0,15,5,6,1,1,4,1,0,4,3,18,14
P1,30/12/2022,Chaves,Famalicao,0,2,A,0,1,A,2.57,3.16,3.06,0-1,0-2,19,3,15,6,4,5,0,0,5,3,18,19
P1,30/12/2022,Vizela,Guimaraes,3,0,H,1,0,H,2.33,3.26,3.37,1-0,3-0,9,4,16,3,5,3,0,0,1,5,18,12
P1,30/12/2022,Sp Braga,Benfica,3,0,H,2,0,H,4.85,4.05,1.71,2-0,3-0,15,6,10,3,1,3,0,0,4,8,11,13
P1,05/01/2023,Santa Clara,Sp Braga,0,4,A,0,2,A,5.25,3.94,1.68,0-2,0-4,3,0,26,13,1,1,0,0,1,6,15,14
P1,06/01/2023,Benfica,Portimonense,1,0,H,1,0,H,1.16,8.1,20.16,1-0,1-0,27,12,1,0,0,2,0,0,12,2,11,15
P1,06/01/2023,Famalicao,Vizela,2,1,H,1,0,H,2.53,3.14,3.19,1-0,2-1,9,3,7,4,3,6,0,0,6,4,14,11
P1,07/01/2023,Arouca,Estoril,2,0,H,1,0,H,2.36,3.29,3.33,1-0,2-0,17,7,14,3,2,1,0,0,2,5,19,18
P1,07/01/2023,Guimaraes,Rio Ave,0,0,D,0,0,D,2.06,3.31,4.13,0-0,0-0,9,2,9,0,3,2,0,0,5,2,21,21
P1,07/01/2023,Casa Pia,Porto,0,0,D,0,0,D,9.59,4.65,1.4,0-0,0-0,2,0,25,9,3,0,1,0,5,6,10,11
P1,08/01/2023,Pacos Ferreira,Chaves,1,1,D,0,0,D,2.9,3.3,2.64,0-0,1-1,18,4,12,2,6,5,0,0,9,6,19,20
P1,08/01/2023,Maritimo,Sp Lisbon,1,0,H,0,0,D,8.53,5.11,1.39,0-0,1-0,9,2,10,1,4,4,0,0,3,8,24,12
