Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS
EC,04/08/2018,Ebbsfleet,Chesterfield,0,1,A,0,0,D,2.2,3.2,3.2,0-0,0-1
EC,04/08/2018,Fylde,Bromley,2,1,H,1,0,H,1.8,3.5,4.33,1-0,2-1
EC,04/08/2018,Harrogate,Sutton,2,2,D,0,1,A,2.6,3.3,2.7,0-1,2-2
EC,04/08/2018,Maidenhead,Gateshead,1,3,A,0,1,A,2.05,3.5,3.5,0-1,1-3
EC,04/08/2018,Maidstone,Hartlepool,1,1,D,1,1,D,2.25,3.3,3,1-1,1-1
EC,04/08/2018,Salford,Leyton Orient,1,1,D,0,0,D,2.05,3.4,3.6,0-0,1-1
EC,07/08/2018,Barnet,Braintree Town,1,1,D,0,1,A,1.67,3.8,4.5,0-1,1-1
EC,07/08/2018,Bromley,Dover Athletic,2,2,D,1,1,D,2.3,3.2,3,1-1,2-2
EC,07/08/2018,Chesterfield,Aldershot,3,0,H,2,0,H,2.15,3.25,3.25,2-0,3-0
EC,07/08/2018,Dag and Red,Maidstone,1,2,A,0,1,A,2.45,3.1,2.88,0-1,1-2
EC,07/08/2018,Gateshead,Salford,2,1,H,1,1,D,3,3.3,2.25,1-1,2-1
EC,07/08/2018,Halifax,Barrow,2,0,H,1,0,H,2.15,3.25,3.25,1-0,2-0
EC,07/08/2018,Hartlepool,Harrogate,2,2,D,0,0,D,2.45,3.1,2.88,0-0,2-2
EC,07/08/2018,Havant & Waterlooville,Boreham Wood,0,0,D,0,0,D,2.62,3.2,2.6,0-0,0-0
EC,07/08/2018,Leyton Orient,Ebbsfleet,1,1,D,1,0,H,2.2,3.2,3.2,1-0,1-1
EC,07/08/2018,Solihull,Maidenhead,1,0,H,1,0,H,2.2,3.2,3.2,1-0,1-0
EC,07/08/2018,Sutton,Eastleigh,1,0,H,1,0,H,1.8,3.4,4.33,1-0,1-0
EC,07/08/2018,Wrexham,Fylde,0,0,D,0,0,D,2.5,3.1,2.8,0-0,0-0
EC,11/08/2018,Barnet,Eastleigh,1,2,A,0,1,A,1.6,3.8,5,0-1,1-2
EC,11/08/2018,Bromley,Harrogate,1,1,D,1,0,H,2.15,3.4,3.1,1-0,1-1
EC,11/08/2018,Chesterfield,Braintree Town,1,0,H,0,0,D,1.53,3.8,6,0-0,1-0
EC,11/08/2018,Dag and Red,Maidenhead,2,2,D,0,1,A,2.25,3.3,3,0-1,2-2
EC,11/08/2018,Gateshead,Dover Athletic,2,1,H,1,1,D,2.38,3.3,2.8,1-1,2-1
EC,11/08/2018,Halifax,Maidstone,3,0,H,1,0,H,2.4,3.25,2.8,1-0,3-0
EC,11/08/2018,Hartlepool,Ebbsfleet,0,1,A,0,0,D,2.6,3.3,2.6,0-0,0-1
EC,11/08/2018,Havant & Waterlooville,Fylde,1,1,D,0,1,A,2.7,3.3,2.45,0-1,1-1
EC,11/08/2018,Leyton Orient,Barrow,2,2,D,0,1,A,1.62,3.6,5.5,0-1,2-2
EC,11/08/2018,Solihull,Aldershot,1,0,H,0,0,D,2.3,3.2,3,0-0,1-0
EC,11/08/2018,Sutton,Salford,2,1,H,1,1,D,2.2,3.3,3.1,1-1,2-1
EC,11/08/2018,Wrexham,Boreham Wood,3,0,H,1,0,H,2.15,3.1,3.4,1-0,3-0
EC,14/08/2018,Aldershot,Dag and Red,2,1,H,1,0,H,2.2,3.3,3.1,1-0,2-1
EC,14/08/2018,Barrow,Chesterfield,3,2,H,1,1,D,3.1,3.3,2.2,1-1,3-2
EC,14/08/2018,Boreham Wood,Gateshead,1,1,D,1,0,H,2,3.3,3.6,1-0,1-1
EC,14/08/2018,Braintree Town,Hartlepool,1,1,D,0,1,A,2.45,3.3,2.7,0-1,1-1
EC,14/08/2018,Dover Athletic,Havant & Waterlooville,4,3,H,1,0,H,2.2,3.3,3.1,1-0,4-3
EC,14/08/2018,Eastleigh,Bromley,1,0,H,1,0,H,2.45,3.3,2.7,1-0,1-0
EC,14/08/2018,Ebbsfleet,Sutton,0,1,A,0,1,A,2.3,3.3,2.9,0-1,0-1
EC,14/08/2018,Fylde,Solihull,3,1,H,2,0,H,2,3.4,3.5,2-0,3-1
EC,14/08/2018,Harrogate,Barnet,2,0,H,2,0,H,2.6,3.2,2.6,2-0,2-0
EC,14/08/2018,Maidenhead,Wrexham,0,2,A,0,2,A,2.6,3.2,2.62,0-2,0-2
EC,14/08/2018,Maidstone,Leyton Orient,1,2,A,0,2,A,2.75,3.25,2.45,0-2,1-2
EC,14/08/2018,Salford,Halifax,2,1,H,1,0,H,1.91,3.4,3.8,1-0,2-1
EC,18/08/2018,Aldershot,Harrogate,0,2,A,0,0,D,2.2,3.3,3.1,0-0,0-2
EC,18/08/2018,Barnet,Ebbsfleet,0,3,A,0,1,A,2.05,3.25,3.5,0-1,0-3
EC,18/08/2018,Braintree Town,Havant & Waterlooville,3,4,A,2,2,D,2.88,3.2,2.38,2-2,3-4
EC,18/08/2018,Bromley,Gateshead,1,0,H,0,0,D,2.1,3.3,3.3,0-0,1-0
EC,18/08/2018,Eastleigh,Wrexham,1,3,A,0,2,A,2.9,3.1,2.4,0-2,1-3
EC,18/08/2018,Fylde,Dover Athletic,4,0,H,1,0,H,1.91,3.6,3.6,1-0,4-0
EC,18/08/2018,Halifax,Dag and Red,2,1,H,1,1,D,1.8,3.5,4.2,1-1,2-1
EC,18/08/2018,Hartlepool,Maidenhead,2,1,H,0,0,D,2.38,3.3,2.8,0-0,2-1
EC,18/08/2018,Leyton Orient,Boreham Wood,1,0,H,0,0,D,2,3.3,3.6,0-0,1-0
EC,18/08/2018,Maidstone,Barrow,1,0,H,1,0,H,2.15,3.25,3.25,1-0,1-0
EC,18/08/2018,Salford,Chesterfield,3,2,H,1,1,D,2.15,3.3,3.2,1-1,3-2
EC,18/08/2018,Solihull,Sutton,2,2,D,0,1,A,2.6,3.2,2.62,0-1,2-2
EC,25/08/2018,Barrow,Braintree Town,1,0,H,1,0,H,1.75,4,3.9,1-0,1-0
EC,25/08/2018,Boreham Wood,Halifax,2,1,H,0,0,D,2.2,3.3,3.1,0-0,2-1
EC,25/08/2018,Chesterfield,Barnet,0,1,A,0,0,D,2.05,3.5,3.25,0-0,0-1
EC,25/08/2018,Dag and Red,Hartlepool,1,2,A,1,0,H,2.4,3.4,2.7,1-0,1-2
EC,25/08/2018,Dover Athletic,Eastleigh,1,2,A,0,2,A,2.05,3.5,3.25,0-2,1-2
EC,25/08/2018,Ebbsfleet,Aldershot,3,1,H,1,1,D,1.91,3.7,3.5,1-1,3-1
EC,25/08/2018,Gateshead,Leyton Orient,1,1,D,0,0,D,2.5,3.4,2.6,0-0,1-1
EC,25/08/2018,Harrogate,Solihull,3,1,H,1,1,D,2.05,3.5,3.25,1-1,3-1
EC,25/08/2018,Havant & Waterlooville,Salford,1,1,D,1,1,D,2.45,3.5,2.6,1-1,1-1
EC,25/08/2018,Maidenhead,Maidstone,3,2,H,1,1,D,2.2,3.6,2.9,1-1,3-2
EC,25/08/2018,Sutton,Fylde,0,0,D,0,0,D,2.1,3.7,3,0-0,0-0
EC,25/08/2018,Wrexham,Bromley,2,2,D,1,0,H,1.75,3.7,4.2,1-0,2-2
EC,27/08/2018,Aldershot,Sutton,2,1,H,1,0,H,2.88,3.3,2.4,1-0,2-1
EC,27/08/2018,Barnet,Dag and Red,2,1,H,1,1,D,1.75,3.6,4.5,1-1,2-1
EC,27/08/2018,Braintree Town,Maidenhead,0,2,A,0,2,A,3.1,3.6,2.15,0-2,0-2
EC,27/08/2018,Bromley,Havant & Waterlooville,4,0,H,2,0,H,2.2,3.6,3,2-0,4-0
EC,27/08/2018,Eastleigh,Ebbsfleet,0,1,A,0,1,A,2.6,3.4,2.6,0-1,0-1
EC,27/08/2018,Fylde,Harrogate,0,0,D,0,0,D,2.1,3.4,3.3,0-0,0-0
EC,27/08/2018,Halifax,Gateshead,1,0,H,1,0,H,2.1,3.25,3.5,1-0,1-0
EC,27/08/2018,Hartlepool,Chesterfield,1,0,H,1,0,H,2.7,3.4,2.5,1-0,1-0
EC,27/08/2018,Leyton Orient,Dover Athletic,3,0,H,0,0,D,1.8,3.6,4.33,0-0,3-0
EC,27/08/2018,Maidstone,Boreham Wood,1,2,A,1,0,H,2.9,3.3,2.4,1-0,1-2
EC,27/08/2018,Salford,Barrow,3,1,H,1,1,D,1.75,3.7,4.33,1-1,3-1
EC,27/08/2018,Solihull,Wrexham,1,0,H,0,0,D,2.3,3.4,3,0-0,1-0
EC,01/09/2018,Barrow,Solihull,1,2,A,0,0,D,2.4,3.4,2.8,0-0,1-2
EC,01/09/2018,Boreham Wood,Braintree Town,1,1,D,1,0,H,1.5,4.33,6,1-0,1-1
EC,01/09/2018,Chesterfield,Leyton Orient,0,1,A,0,0,D,2.4,3.3,2.9,0-0,0-1
EC,01/09/2018,Dag and Red,Salford,0,0,D,0,0,D,3.4,3.8,1.95,0-0,0-0
EC,01/09/2018,Dover Athletic,Barnet,1,2,A,0,2,A,2.5,3.4,2.7,0-2,1-2
EC,01/09/2018,Ebbsfleet,Fylde,1,3,A,0,0,D,1.95,3.75,3.5,0-0,1-3
EC,01/09/2018,Gateshead,Maidstone,1,0,H,0,0,D,2.1,3.6,3.2,0-0,1-0
EC,01/09/2018,Harrogate,Eastleigh,4,0,H,1,0,H,1.91,3.7,3.5,1-0,4-0
EC,01/09/2018,Havant & Waterlooville,Hartlepool,1,2,A,0,1,A,2.1,3.5,3.3,0-1,1-2
EC,01/09/2018,Maidenhead,Bromley,2,2,D,1,0,H,2.3,3.5,2.88,1-0,2-2
EC,01/09/2018,Sutton,Halifax,1,1,D,0,0,D,1.91,3.5,3.9,0-0,1-1
EC,01/09/2018,Wrexham,Aldershot,2,0,H,0,0,D,2,3.5,3.6,0-0,2-0
EC,04/09/2018,Boreham Wood,Chesterfield,1,0,H,1,0,H,2.3,3.4,3,1-0,1-0
EC,04/09/2018,Bromley,Barnet,0,1,A,0,1,A,2.5,3.4,2.7,0-1,0-1
EC,04/09/2018,Dag and Red,Braintree Town,1,0,H,0,0,D,1.75,3.9,4.33,0-0,1-0
EC,04/09/2018,Dover Athletic,Ebbsfleet,1,1,D,1,1,D,2.8,3.5,2.38,1-1,1-1
EC,04/09/2018,Fylde,Salford,0,2,A,0,1,A,2.38,3.6,2.75,0-1,0-2
EC,04/09/2018,Gateshead,Harrogate,2,3,A,1,1,D,2.45,3.5,2.7,1-1,2-3
EC,04/09/2018,Hartlepool,Barrow,0,0,D,0,0,D,1.95,3.75,3.5,0-0,0-0
EC,04/09/2018,Leyton Orient,Solihull,3,0,H,1,0,H,2,3.5,3.6,1-0,3-0
EC,04/09/2018,Maidenhead,Eastleigh,2,0,H,2,0,H,2.05,3.7,3.25,2-0,2-0
EC,04/09/2018,Maidstone,Sutton,0,1,A,0,1,A,3.3,3.5,2.1,0-1,0-1
EC,04/09/2018,Wrexham,Halifax,0,0,D,0,0,D,2,3.4,3.7,0-0,0-0
EC,05/09/2018,Havant & Waterlooville,Aldershot,2,1,H,1,0,H,2.1,3.4,3.4,1-0,2-1
EC,08/09/2018,Aldershot,Bromley,3,2,H,1,2,A,2.5,3.4,2.7,1-2,3-2
EC,08/09/2018,Barnet,Maidenhead,1,0,H,1,0,H,1.8,3.8,4,1-0,1-0
EC,08/09/2018,Barrow,Dag and Red,0,1,A,0,0,D,1.91,3.5,3.9,0-0,0-1
EC,08/09/2018,Braintree Town,Wrexham,0,1,A,0,0,D,4.33,3.8,1.75,0-0,0-1
EC,08/09/2018,Chesterfield,Dover Athletic,0,0,D,0,0,D,1.8,3.7,4.2,0-0,0-0
EC,08/09/2018,Eastleigh,Fylde,0,0,D,0,0,D,2.7,3.6,2.4,0-0,0-0
EC,08/09/2018,Ebbsfleet,Gateshead,0,1,A,0,1,A,1.91,3.5,3.9,0-1,0-1
EC,08/09/2018,Halifax,Leyton Orient,1,1,D,0,0,D,2.75,3.4,2.45,0-0,1-1
EC,08/09/2018,Harrogate,Havant & Waterlooville,3,2,H,1,1,D,1.85,3.9,3.75,1-1,3-2
EC,08/09/2018,Salford,Maidstone,1,0,H,0,0,D,1.55,4.2,5.5,0-0,1-0
EC,08/09/2018,Solihull,Hartlepool,0,1,A,0,0,D,2.3,3.5,2.9,0-0,0-1
EC,15/09/2018,Boreham Wood,Barrow,1,1,D,0,0,D,1.91,3.6,3.8,0-0,1-1
EC,15/09/2018,Bromley,Salford,0,2,A,0,1,A,2.8,3.5,2.38,0-1,0-2
EC,15/09/2018,Dag and Red,Chesterfield,1,1,D,0,1,A,2.9,3.5,2.3,0-1,1-1
EC,15/09/2018,Dover Athletic,Solihull,0,2,A,0,0,D,2.5,3.4,2.7,0-0,0-2
EC,15/09/2018,Fylde,Aldershot,3,0,H,2,0,H,1.75,3.8,4.33,2-0,3-0
EC,15/09/2018,Gateshead,Braintree Town,0,1,A,0,0,D,1.55,4.2,5.5,0-0,0-1
EC,15/09/2018,Hartlepool,Eastleigh,1,1,D,1,0,H,1.85,3.75,3.9,1-0,1-1
EC,15/09/2018,Havant & Waterlooville,Sutton,1,2,A,1,0,H,2.75,3.4,2.45,1-0,1-2
EC,15/09/2018,Leyton Orient,Barnet,3,1,H,1,1,D,2.1,3.5,3.3,1-1,3-1
EC,15/09/2018,Maidenhead,Halifax,3,0,H,3,0,H,2.4,3.3,2.88,3-0,3-0
EC,15/09/2018,Maidstone,Harrogate,0,2,A,0,2,A,3.4,3.7,2,0-2,0-2
EC,15/09/2018,Wrexham,Ebbsfleet,4,1,H,4,0,H,2.3,3.25,3.1,4-0,4-1
EC,18/09/2018,Sutton,Boreham Wood,0,4,A,0,3,A,2.05,3.3,3.7,0-3,0-4
EC,22/09/2018,Aldershot,Dover Athletic,2,0,H,1,0,H,2.05,3.4,3.5,1-0,2-0
EC,22/09/2018,Barnet,Fylde,1,1,D,1,1,D,2.15,3.5,3.2,1-1,1-1
EC,22/09/2018,Barrow,Maidenhead,2,0,H,1,0,H,2.1,3.5,3.3,1-0,2-0
EC,22/09/2018,Braintree Town,Maidstone,0,1,A,0,0,D,2.62,3.2,2.7,0-0,0-1
EC,22/09/2018,Chesterfield,Gateshead,0,3,A,0,2,A,1.91,3.5,3.9,0-2,0-3
EC,22/09/2018,Eastleigh,Dag and Red,1,0,H,0,0,D,2.1,3.4,3.4,0-0,1-0
EC,22/09/2018,Ebbsfleet,Havant & Waterlooville,1,1,D,1,1,D,1.8,3.9,4,1-1,1-1
EC,22/09/2018,Halifax,Hartlepool,1,2,A,0,0,D,2.62,3.25,2.62,0-0,1-2
EC,22/09/2018,Harrogate,Leyton Orient,0,3,A,0,2,A,2.55,3.4,2.62,0-2,0-3
EC,22/09/2018,Salford,Boreham Wood,3,1,H,2,0,H,1.83,3.6,4.2,2-0,3-1
EC,22/09/2018,Solihull,Bromley,5,0,H,4,0,H,1.91,3.7,3.6,4-0,5-0
EC,22/09/2018,Sutton,Wrexham,3,0,H,2,0,H,2.15,3.4,3.3,2-0,3-0
EC,25/09/2018,Aldershot,Maidstone,0,1,A,0,1,A,1.85,3.6,4,0-1,0-1
EC,25/09/2018,Barnet,Havant & Waterlooville,2,2,D,1,0,H,1.8,3.7,4.2,1-0,2-2
EC,25/09/2018,Barrow,Gateshead,1,2,A,1,1,D,2.5,3.25,2.8,1-1,1-2
EC,25/09/2018,Braintree Town,Leyton Orient,1,5,A,1,2,A,6,4,1.53,1-2,1-5
EC,25/09/2018,Chesterfield,Maidenhead,1,3,A,0,2,A,1.85,3.5,4.2,0-2,1-3
EC,25/09/2018,Eastleigh,Boreham Wood,1,0,H,0,0,D,2.88,3.2,2.45,0-0,1-0
EC,25/09/2018,Ebbsfleet,Bromley,1,2,A,1,2,A,1.91,3.6,3.8,1-2,1-2
EC,25/09/2018,Halifax,Fylde,0,0,D,0,0,D,3.1,3.4,2.25,0-0,0-0
EC,25/09/2018,Harrogate,Wrexham,0,0,D,0,0,D,2.25,3.4,3.1,0-0,0-0
EC,25/09/2018,Salford,Hartlepool,3,0,H,0,0,D,1.85,3.5,4.2,0-0,3-0
EC,25/09/2018,Solihull,Dag and Red,2,0,H,1,0,H,1.75,3.7,4.4,1-0,2-0
EC,25/09/2018,Sutton,Dover Athletic,2,2,D,2,1,H,1.78,3.6,4.4,2-1,2-2
EC,29/09/2018,Boreham Wood,Harrogate,2,4,A,1,1,D,2.25,3.4,3.1,1-1,2-4
EC,29/09/2018,Bromley,Halifax,2,2,D,1,0,H,2.1,3.5,3.3,1-0,2-2
EC,29/09/2018,Dag and Red,Ebbsfleet,1,3,A,1,2,A,2.9,3.3,2.38,1-2,1-3
EC,29/09/2018,Dover Athletic,Barrow,0,2,A,0,0,D,2.3,3.4,3,0-0,0-2
EC,29/09/2018,Fylde,Braintree Town,3,0,H,1,0,H,1.42,4.6,7,1-0,3-0
EC,29/09/2018,Gateshead,Eastleigh,0,1,A,0,0,D,2.1,3.4,3.4,0-0,0-1
EC,29/09/2018,Hartlepool,Aldershot,1,1,D,1,0,H,1.88,3.4,4.2,1-0,1-1
EC,29/09/2018,Havant & Waterlooville,Solihull,0,1,A,0,0,D,2.55,3.4,2.62,0-0,0-1
EC,29/09/2018,Leyton Orient,Sutton,0,1,A,0,0,D,1.85,3.6,4,0-0,0-1
EC,29/09/2018,Maidenhead,Salford,0,3,A,0,2,A,3,3.5,2.25,0-2,0-3
EC,29/09/2018,Maidstone,Chesterfield,1,1,D,1,0,H,3.1,3.4,2.25,1-0,1-1
EC,29/09/2018,Wrexham,Barnet,1,0,H,1,0,H,2.3,3.25,3.1,1-0,1-0
EC,06/10/2018,Aldershot,Halifax,3,0,H,2,0,H,2.15,3.4,3.3,2-0,3-0
EC,06/10/2018,Barnet,Solihull,2,0,H,0,0,D,2.1,3.3,3.5,0-0,2-0
EC,06/10/2018,Barrow,Sutton,2,1,H,2,0,H,3,3.3,2.35,2-0,2-1
EC,06/10/2018,Braintree Town,Eastleigh,1,2,A,0,2,A,3.7,3.6,1.95,0-2,1-2
EC,06/10/2018,Chesterfield,Fylde,0,0,D,0,0,D,3,3.4,2.3,0-0,0-0
EC,06/10/2018,Dover Athletic,Salford,1,4,A,0,2,A,4.33,3.9,1.73,0-2,1-4
EC,06/10/2018,Ebbsfleet,Harrogate,0,2,A,0,1,A,2.35,3.4,2.88,0-1,0-2
EC,06/10/2018,Gateshead,Dag and Red,2,0,H,2,0,H,1.78,3.7,4.33,2-0,2-0
EC,06/10/2018,Hartlepool,Boreham Wood,2,0,H,1,0,H,2.38,3.2,3,1-0,2-0
EC,06/10/2018,Maidenhead,Leyton Orient,0,2,A,0,2,A,3.3,3.6,2.05,0-2,0-2
EC,06/10/2018,Maidstone,Bromley,0,1,A,0,1,A,2.62,3.3,2.62,0-1,0-1
EC,06/10/2018,Wrexham,Havant & Waterlooville,1,0,H,1,0,H,1.78,3.6,4.4,1-0,1-0
EC,13/10/2018,Boreham Wood,Maidenhead,3,1,H,1,0,H,1.83,3.6,4.2,1-0,3-1
EC,13/10/2018,Bromley,Barrow,2,1,H,1,0,H,2.05,3.5,3.5,1-0,2-1
EC,13/10/2018,Dag and Red,Wrexham,1,2,A,1,1,D,4.2,3.4,1.88,1-1,1-2
EC,13/10/2018,Eastleigh,Aldershot,1,2,A,1,2,A,2.25,3.3,3.2,1-2,1-2
EC,13/10/2018,Fylde,Maidstone,2,0,H,0,0,D,1.5,4.2,6.5,0-0,2-0
EC,13/10/2018,Halifax,Chesterfield,1,1,D,0,0,D,2.9,3.3,2.4,0-0,1-1
EC,13/10/2018,Harrogate,Dover Athletic,2,2,D,1,0,H,1.57,4.2,5.25,1-0,2-2
EC,13/10/2018,Havant & Waterlooville,Gateshead,0,1,A,0,0,D,3,3.3,2.35,0-0,0-1
EC,13/10/2018,Leyton Orient,Hartlepool,0,0,D,0,0,D,1.78,3.75,4.2,0-0,0-0
EC,13/10/2018,Salford,Braintree Town,2,2,D,1,1,D,1.25,5.8,11,1-1,2-2
EC,13/10/2018,Solihull,Ebbsfleet,2,1,H,1,0,H,2.15,3.4,3.25,1-0,2-1
EC,27/10/2018,Barrow,Barnet,0,2,A,0,2,A,2.8,3.25,2.5,0-2,0-2
EC,27/10/2018,Boreham Wood,Bromley,2,1,H,1,1,D,2,3.5,3.6,1-1,2-1
EC,27/10/2018,Braintree Town,Dover Athletic,2,1,H,1,0,H,2.7,3.4,2.5,1-0,2-1
EC,27/10/2018,Chesterfield,Wrexham,1,1,D,0,1,A,2.55,3.2,2.75,0-1,1-1
EC,27/10/2018,Dag and Red,Harrogate,2,1,H,2,0,H,3.9,3.6,1.88,2-0,2-1
EC,27/10/2018,Gateshead,Aldershot,3,0,H,2,0,H,2.15,3.4,3.3,2-0,3-0
EC,27/10/2018,Halifax,Eastleigh,0,1,A,0,0,D,2.5,3.25,2.8,0-0,0-1
EC,27/10/2018,Hartlepool,Sutton,2,3,A,0,1,A,2.6,3.25,2.7,0-1,2-3
EC,27/10/2018,Leyton Orient,Havant & Waterlooville,4,0,H,3,0,H,1.52,4.2,6,3-0,4-0
EC,27/10/2018,Maidenhead,Fylde,0,6,A,0,2,A,3.2,3.5,2.15,0-2,0-6
EC,27/10/2018,Maidstone,Solihull,1,3,A,1,2,A,3.7,3.4,2,1-2,1-3
EC,27/10/2018,Salford,Ebbsfleet,1,1,D,1,1,D,1.75,3.7,4.33,1-1,1-1
EC,30/10/2018,Aldershot,Boreham Wood,1,1,D,1,0,H,2.45,3.3,2.8,1-0,1-1
EC,30/10/2018,Barnet,Salford,1,3,A,1,1,D,2.8,3.4,2.4,1-1,1-3
EC,30/10/2018,Bromley,Braintree Town,2,4,A,1,2,A,1.63,4,5,1-2,2-4
EC,30/10/2018,Dover Athletic,Dag and Red,0,2,A,0,2,A,2.25,3.4,3,0-2,0-2
EC,30/10/2018,Eastleigh,Leyton Orient,1,1,D,1,0,H,3.4,3.4,2.1,1-0,1-1
EC,30/10/2018,Ebbsfleet,Maidstone,1,1,D,0,0,D,1.57,3.9,5.8,0-0,1-1
EC,30/10/2018,Fylde,Gateshead,1,0,H,0,0,D,1.85,3.6,4,0-0,1-0
EC,30/10/2018,Harrogate,Barrow,4,2,H,0,1,A,1.75,3.75,4.33,0-1,4-2
EC,30/10/2018,Havant & Waterlooville,Maidenhead,7,0,H,2,0,H,2.38,3.4,2.88,2-0,7-0
EC,30/10/2018,Solihull,Halifax,0,0,D,0,0,D,1.62,4,5,0-0,0-0
EC,30/10/2018,Sutton,Chesterfield,1,1,D,1,0,H,2.1,3.4,3.4,1-0,1-1
EC,30/10/2018,Wrexham,Hartlepool,1,0,H,1,0,H,1.88,3.4,4.2,1-0,1-0
EC,03/11/2018,Aldershot,Braintree Town,1,0,H,0,0,D,1.73,3.9,4.33,0-0,1-0
EC,03/11/2018,Barnet,Maidstone,0,2,A,0,1,A,1.55,4.2,5.5,0-1,0-2
EC,03/11/2018,Bromley,Hartlepool,4,0,H,1,0,H,2.5,3.5,2.62,1-0,4-0
EC,03/11/2018,Dover Athletic,Maidenhead,2,0,H,1,0,H,2.15,3.5,3.2,1-0,2-0
EC,03/11/2018,Eastleigh,Salford,1,1,D,0,0,D,3.4,3.5,2.05,0-0,1-1
EC,03/11/2018,Ebbsfleet,Barrow,1,0,H,1,0,H,2,3.5,3.6,1-0,1-0
EC,03/11/2018,Fylde,Leyton Orient,1,3,A,1,2,A,2.45,3.3,2.8,1-2,1-3
EC,03/11/2018,Harrogate,Chesterfield,1,1,D,0,0,D,2,3.6,3.5,0-0,1-1
EC,03/11/2018,Havant & Waterlooville,Halifax,2,1,H,0,0,D,2.3,3.5,2.9,0-0,2-1
EC,03/11/2018,Solihull,Boreham Wood,0,0,D,0,0,D,2.35,3.25,3,0-0,0-0
EC,03/11/2018,Sutton,Dag and Red,1,0,H,0,0,D,1.57,4.2,5.25,0-0,1-0
EC,03/11/2018,Wrexham,Gateshead,3,1,H,1,0,H,2.1,3.3,3.5,1-0,3-1
EC,17/11/2018,Barrow,Eastleigh,0,3,A,0,2,A,2.5,3.25,2.8,0-2,0-3
EC,17/11/2018,Boreham Wood,Ebbsfleet,0,0,D,0,0,D,2.25,3.25,3.2,0-0,0-0
EC,17/11/2018,Braintree Town,Solihull,0,3,A,0,0,D,4,3.4,1.91,0-0,0-3
EC,17/11/2018,Chesterfield,Havant & Waterlooville,0,0,D,0,0,D,1.95,3.3,4,0-0,0-0
EC,17/11/2018,Dag and Red,Fylde,2,1,H,1,1,D,4.33,3.5,1.83,1-1,2-1
EC,17/11/2018,Gateshead,Sutton,0,0,D,0,0,D,2.5,3.25,2.8,0-0,0-0
EC,17/11/2018,Halifax,Dover Athletic,1,0,H,1,0,H,2.2,3.25,3.3,1-0,1-0
EC,17/11/2018,Leyton Orient,Bromley,3,1,H,0,1,A,1.62,4,5,0-1,3-1
EC,17/11/2018,Maidstone,Wrexham,1,1,D,0,0,D,3.7,3.3,2.05,0-0,1-1
EC,17/11/2018,Salford,Aldershot,4,0,H,2,0,H,1.62,3.9,5.25,2-0,4-0
EC,18/11/2018,Hartlepool,Barnet,1,3,A,1,2,A,2.55,3.2,2.8,1-2,1-3
EC,24/11/2018,Aldershot,Barrow,0,2,A,0,1,A,2,3.4,3.7,0-1,0-2
EC,24/11/2018,Barnet,Gateshead,1,2,A,0,1,A,2.2,3.25,3.3,0-1,1-2
EC,24/11/2018,Bromley,Dag and Red,0,2,A,0,1,A,1.78,3.7,4.33,0-1,0-2
EC,24/11/2018,Dover Athletic,Hartlepool,2,1,H,2,0,H,2.4,3.3,2.88,2-0,2-1
EC,24/11/2018,Eastleigh,Chesterfield,1,1,D,1,1,D,2.6,3.1,2.8,1-1,1-1
EC,24/11/2018,Ebbsfleet,Halifax,4,0,H,2,0,H,1.75,3.5,4.8,2-0,4-0
EC,24/11/2018,Fylde,Boreham Wood,2,1,H,0,0,D,1.95,3.5,3.75,0-0,2-1
EC,24/11/2018,Harrogate,Braintree Town,3,1,H,1,1,D,1.38,4.8,7.5,1-1,3-1
EC,24/11/2018,Havant & Waterlooville,Maidstone,5,2,H,2,0,H,2.05,3.4,3.5,2-0,5-2
EC,24/11/2018,Solihull,Salford,0,0,D,0,0,D,2.75,3.3,2.5,0-0,0-0
EC,24/11/2018,Sutton,Maidenhead,0,1,A,0,0,D,1.44,4.4,7,0-0,0-1
EC,24/11/2018,Wrexham,Leyton Orient,0,2,A,0,0,D,2.7,3.1,2.7,0-0,0-2
EC,27/11/2018,Barrow,Wrexham,0,0,D,0,0,D,3,3.2,2.4,0-0,0-0
EC,27/11/2018,Boreham Wood,Dover Athletic,0,1,A,0,0,D,2,3.3,3.8,0-0,0-1
EC,27/11/2018,Braintree Town,Sutton,2,2,D,1,0,H,4.2,3.6,1.83,1-0,2-2
EC,27/11/2018,Chesterfield,Bromley,1,1,D,0,1,A,1.91,3.3,4.2,0-1,1-1
EC,27/11/2018,Dag and Red,Havant & Waterlooville,3,1,H,1,0,H,2.4,3.3,2.9,1-0,3-1
EC,27/11/2018,Hartlepool,Fylde,1,2,A,0,1,A,3.4,3.25,2.15,0-1,1-2
EC,27/11/2018,Leyton Orient,Aldershot,0,0,D,0,0,D,1.42,4.4,7.5,0-0,0-0
EC,27/11/2018,Maidenhead,Ebbsfleet,1,1,D,0,1,A,3.5,3.3,2.1,0-1,1-1
EC,27/11/2018,Maidstone,Eastleigh,1,3,A,0,1,A,3.1,3.4,2.25,0-1,1-3
EC,27/11/2018,Salford,Harrogate,3,2,H,2,2,D,1.8,3.7,4.2,2-2,3-2
EC,01/12/2018,Aldershot,Ebbsfleet,0,2,A,0,0,D,3.1,3.2,2.35,0-0,0-2
