Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS
EC,19/09/2023,Gateshead,Kidderminster,3,0,H,2,0,H,1.76,3.96,4.37,0,0
EC,19/09/2023,Oldham,York,2,0,H,1,0,H,2.01,3.84,3.47,0,0
EC,19/09/2023,Solihull,Fylde,2,1,H,2,1,H,2.4,3.76,2.76,0,0
EC,19/09/2023,Southend,Maidenhead,2,0,H,0,0,D,2.15,3.32,3.59,0,0
EC,19/09/2023,Woking,Ebbsfleet,1,1,D,1,0,H,1.72,3.89,4.76,0,0
EC,23/09/2023,Woking,York,1,2,A,0,1,A,1.82,3.82,4.24,0,0
EC,23/09/2023,Altrincham,Ebbsfleet,6,1,H,4,1,H,2.1,3.49,3.55,0,0
EC,23/09/2023,Barnet,Halifax,0,0,D,0,0,D,1.79,3.5,4.92,0,0
EC,23/09/2023,Boreham Wood,Aldershot,1,2,A,0,1,A,1.9,3.69,3.91,0,0
EC,23/09/2023,Chesterfield,Wealdstone,3,2,H,0,1,A,1.42,5.39,6.12,0,0
EC,23/09/2023,Dag and Red,Hartlepool,0,1,A,0,1,A,3.19,3.57,2.22,0,0
EC,23/09/2023,Dorking,Rochdale,1,2,A,0,0,D,3.81,3.82,1.88,0,0
EC,23/09/2023,Eastleigh,Kidderminster,2,1,H,2,1,H,2.51,3.36,2.87,0,0
EC,23/09/2023,Gateshead,Maidenhead,3,0,H,0,0,D,1.47,4.64,6.53,0,0
EC,23/09/2023,Oldham,Oxford City,4,0,H,2,0,H,1.66,4.09,4.94,0,0
EC,23/09/2023,Solihull,Bromley,1,1,D,0,0,D,2.13,3.75,3.24,0,0
EC,23/09/2023,Southend,Fylde,1,2,A,0,1,A,1.83,3.81,4.21,0,0
EC,26/09/2023,Aldershot,Southend,1,1,D,1,0,H,2.96,3.56,2.35,0,0
EC,26/09/2023,Bromley,Eastleigh,1,0,H,1,0,H,2.18,3.49,3.34,0,0
EC,26/09/2023,Ebbsfleet,Dorking,0,1,A,0,0,D,1.63,4.38,4.79,0,0
EC,26/09/2023,Fylde,Boreham Wood,2,2,D,1,1,D,2.43,3.44,2.93,0,0
EC,26/09/2023,Halifax,Dag and Red,0,0,D,0,0,D,2.14,3.25,3.68,0,0
EC,26/09/2023,Hartlepool,Solihull,0,2,A,0,2,A,2.01,3.78,3.52,0,0
EC,26/09/2023,Kidderminster,Oldham,1,2,A,0,1,A,2.98,3.31,2.46,0,0
EC,26/09/2023,Maidenhead,Altrincham,0,1,A,0,0,D,3.11,3.52,2.28,0,0
EC,26/09/2023,Oxford City,Gateshead,0,4,A,0,1,A,4.94,4.43,1.61,0,0
EC,26/09/2023,Wealdstone,Woking,1,0,H,1,0,H,3.26,3.85,2.09,0,0
EC,26/09/2023,York,Barnet,2,4,A,1,1,D,3.1,3.61,2.25,0,0
EC,26/09/2023,Rochdale,Chesterfield,1,2,A,1,2,A,3.46,3.73,2.05,0,0
EC,30/09/2023,Aldershot,Dag and Red,3,2,H,1,1,D,2.33,3.6,2.97,0,0
EC,30/09/2023,Bromley,Gateshead,3,1,H,0,0,D,3.72,3.57,2.01,0,0
EC,30/09/2023,Ebbsfleet,Boreham Wood,3,1,H,2,1,H,2.56,3.65,2.63,0,0
EC,30/09/2023,Fylde,Woking,0,2,A,0,1,A,2.86,3.55,2.42,0,0
EC,30/09/2023,Halifax,Eastleigh,2,3,A,0,1,A,1.99,3.44,3.95,0,0
EC,30/09/2023,Hartlepool,Dorking,0,2,A,0,0,D,1.56,4.6,5.22,0,0
EC,30/09/2023,Kidderminster,Barnet,1,2,A,0,2,A,3.2,3.61,2.16,0,0
EC,30/09/2023,Maidenhead,Chesterfield,1,1,D,1,0,H,6.46,4.21,1.52,0,0
EC,30/09/2023,Rochdale,Southend,2,2,D,2,1,H,2.36,3.39,3,0,0
EC,30/09/2023,Wealdstone,Oldham,1,1,D,1,1,D,3.3,3.7,2.08,0,0
EC,30/09/2023,York,Solihull,2,2,D,1,0,H,2.44,3.69,2.7,0,0
EC,30/09/2023,Oxford City,Altrincham,1,2,A,0,1,A,3.21,3.86,2.11,0,0
EC,03/10/2023,Altrincham,Aldershot,2,1,H,1,0,H,1.81,3.96,4.1,0,0
EC,03/10/2023,Barnet,Fylde,2,1,H,0,1,A,1.51,4.56,6.01,0,0
EC,03/10/2023,Chesterfield,Bromley,2,0,H,0,0,D,1.41,5.02,7.1,0,0
EC,03/10/2023,Dag and Red,York,1,2,A,0,0,D,2.5,3.13,3.08,0,0
EC,03/10/2023,Dorking,Kidderminster,0,1,A,0,1,A,2.63,3.52,2.63,0,0
EC,03/10/2023,Eastleigh,Ebbsfleet,5,2,H,2,1,H,2.1,3.88,3.21,0,0
EC,03/10/2023,Gateshead,Wealdstone,2,1,H,0,0,D,1.44,4.92,6.53,0,0
EC,03/10/2023,Oldham,Maidenhead,1,1,D,1,0,H,1.62,4.22,5.11,0,0
EC,03/10/2023,Solihull,Rochdale,2,0,H,0,0,D,2.46,3.44,2.89,0,0
EC,03/10/2023,Southend,Oxford City,2,0,H,2,0,H,1.52,4.39,6.12,0,0
EC,03/10/2023,Woking,Halifax,1,2,A,1,0,H,1.88,3.47,4.39,0,0
EC,04/10/2023,Boreham Wood,Hartlepool,1,0,H,0,0,D,2.56,3.45,2.75,0,0
SP1,11/08/2023,Almeria,Vallecano,0,2,A,0,2,A,2.62,3.3,2.96,16,25
SP1,11/08/2023,Sevilla,Valencia,1,2,A,0,0,D,1.95,3.47,4.48,15,17
SP1,12/08/2023,Sociedad,Girona,1,1,D,1,0,H,1.65,4.05,5.66,22,9
SP1,12/08/2023,Las Palmas,Mallorca,1,1,D,1,0,H,2.45,3.02,3.46,11,21
SP1,12/08/2023,Ath Bilbao,Real Madrid,0,2,A,0,2,A,3.43,3.58,2.19,18,6
SP1,13/08/2023,Celta,Osasuna,0,2,A,0,1,A,2.15,3.19,3.99,11,15
SP1,13/08/2023,Villarreal,Betis,1,2,A,0,1,A,1.81,3.98,4.43,13,17
SP1,13/08/2023,Getafe,Barcelona,0,0,D,0,0,D,6.69,4.04,1.57,20,11
SP1,14/08/2023,Cadiz,Alaves,1,0,H,1,0,H,2.25,3.08,3.86,19,15
SP1,14/08/2023,Ath Madrid,Granada,3,1,H,1,0,H,1.31,5.76,10.3,15,9
SP1,18/08/2023,Mallorca,Villarreal,0,1,A,0,0,D,3.04,3.13,2.68,12,11
SP1,18/08/2023,Valencia,Las Palmas,1,0,H,0,0,D,1.61,4.02,6.49,12,6
SP1,19/08/2023,Sociedad,Celta,1,1,D,1,0,H,1.76,3.54,5.57,12,12
SP1,19/08/2023,Almeria,Real Madrid,1,3,A,1,1,D,8.15,5.11,1.4,10,13
SP1,19/08/2023,Osasuna,Ath Bilbao,0,2,A,0,2,A,2.89,3.1,2.79,9,14
SP1,20/08/2023,Girona,Getafe,3,0,H,1,0,H,2.06,3.22,4.31,11,20
SP1,20/08/2023,Barcelona,Cadiz,2,0,H,0,0,D,1.21,6.9,14.96,9,22
SP1,20/08/2023,Betis,Ath Madrid,0,0,D,0,0,D,3.93,3.57,2.02,10,8
SP1,21/08/2023,Alaves,Sevilla,4,3,H,2,2,D,3.45,3.1,2.41,14,13
SP1,21/08/2023,Granada,Vallecano,0,2,A,0,0,D,2.68,3.09,3.03,14,11
SP1,25/08/2023,Las Palmas,Sociedad,0,0,D,0,0,D,4.23,3.36,2.04,7,29
SP1,25/08/2023,Celta,Real Madrid,0,1,A,0,0,D,4.93,3.97,1.75,19,14
SP1,26/08/2023,Cadiz,Almeria,1,1,D,0,0,D,2.24,3.44,3.44,16,22
SP1,26/08/2023,Granada,Mallorca,3,2,H,1,1,D,2.71,3.03,3.05,11,27
SP1,26/08/2023,Sevilla,Girona,1,2,A,1,1,D,2.1,3.52,3.73,11,18
SP1,27/08/2023,Villarreal,Barcelona,3,4,A,2,2,D,3.62,3.76,2.06,12,14
SP1,27/08/2023,Valencia,Osasuna,1,2,A,0,1,A,1.89,3.56,4.53,13,12
SP1,27/08/2023,Ath Bilbao,Betis,4,2,H,3,2,H,1.96,3.7,4,23,11
SP1,28/08/2023,Getafe,Alaves,1,0,H,0,0,D,2.36,2.89,3.88,13,15
SP1,28/08/2023,Vallecano,Ath Madrid,0,7,A,0,3,A,4.16,3.48,2,19,17
SP1,01/09/2023,Cadiz,Villarreal,3,1,H,2,1,H,3.43,3.59,2.21,21,15
SP1,01/09/2023,Almeria,Celta,2,3,A,0,2,A,3.04,3.33,2.55,9,9
SP1,02/09/2023,Sociedad,Granada,5,3,H,2,1,H,1.47,4.63,7.49,15,14
SP1,02/09/2023,Real Madrid,Getafe,2,1,H,0,1,A,1.34,5.13,10.76,12,16
SP1,02/09/2023,Alaves,Valencia,1,0,H,1,0,H,2.96,2.99,2.82,18,9
SP1,02/09/2023,Betis,Vallecano,1,0,H,0,0,D,1.98,3.55,4.14,22,20
SP1,03/09/2023,Girona,Las Palmas,1,0,H,0,0,D,1.69,3.83,5.59,15,10
SP1,03/09/2023,Mallorca,Ath Bilbao,0,0,D,0,0,D,3.3,3.11,2.49,12,17
SP1,03/09/2023,Osasuna,Barcelona,1,2,A,0,1,A,5.37,4.17,1.65,6,16
SP1,15/09/2023,Vallecano,Alaves,2,0,H,1,0,H,2.03,3.23,4.52,15,14
SP1,16/09/2023,Ath Bilbao,Cadiz,3,0,H,0,0,D,1.56,4.17,6.66,10,20
SP1,16/09/2023,Valencia,Ath Madrid,3,0,H,2,0,H,3.93,3.41,2.08,13,17
SP1,16/09/2023,Celta,Mallorca,0,1,A,0,0,D,2.08,3.13,4.4,9,15
SP1,16/09/2023,Barcelona,Betis,5,0,H,2,0,H,1.38,5.4,8.04,9,10
SP1,17/09/2023,Getafe,Osasuna,3,2,H,1,1,D,2.65,2.93,3.24,15,11
SP1,17/09/2023,Villarreal,Almeria,2,1,H,1,1,D,1.48,4.98,6.38,16,6
SP1,17/09/2023,Sevilla,Las Palmas,1,0,H,0,0,D,1.64,3.93,5.99,13,12
SP1,17/09/2023,Real Madrid,Sociedad,2,1,H,0,1,A,1.69,3.97,5.31,11,14
SP1,18/09/2023,Granada,Girona,2,4,A,0,3,A,2.78,3.44,2.65,13,21
SP1,22/09/2023,Alaves,Ath Bilbao,0,2,A,0,1,A,4.27,3.16,2.12,13,9
SP1,23/09/2023,Girona,Mallorca,5,3,H,4,1,H,1.94,3.39,4.54,10,12
SP1,23/09/2023,Osasuna,Sevilla,0,0,D,0,0,D,2.62,3.22,2.99,11,7
SP1,23/09/2023,Barcelona,Celta,3,2,H,0,1,A,1.29,6.04,10.38,10,11
SP1,23/09/2023,Almeria,Valencia,2,2,D,0,1,A,3.11,3.53,2.36,12,10
SP1,24/09/2023,Sociedad,Getafe,4,3,H,1,2,A,1.56,3.82,7.76,13,24
SP1,24/09/2023,Vallecano,Villarreal,1,1,D,1,1,D,2.56,3.54,2.83,20,18
SP1,24/09/2023,Betis,Cadiz,1,1,D,0,1,A,1.86,3.62,4.64,10,14
SP1,24/09/2023,Las Palmas,Granada,1,0,H,0,0,D,2.05,3.56,3.87,13,19
SP1,24/09/2023,Ath Madrid,Real Madrid,3,1,H,2,1,H,2.88,3.37,2.61,13,10
SP1,26/09/2023,Sevilla,Almeria,5,1,H,3,0,H,1.7,4.1,5.09,15,16
SP1,26/09/2023,Mallorca,Barcelona,2,2,D,2,1,H,6.98,4.53,1.51,19,7
SP1,27/09/2023,Ath Bilbao,Getafe,2,2,D,1,0,H,1.64,3.76,6.51,9,19
SP1,27/09/2023,Real Madrid,Las Palmas,2,0,H,1,0,H,1.21,7.24,13.67,7,9
SP1,27/09/2023,Villarreal,Girona,1,2,A,0,0,D,2.22,3.72,3.23,9,11
SP1,27/09/2023,Cadiz,Vallecano,0,0,D,0,0,D,2.64,3.17,3,16,13
SP1,27/09/2023,Valencia,Sociedad,0,1,A,0,1,A,2.68,3.18,2.94,14,17
SP1,28/09/2023,Celta,Alaves,1,1,D,1,0,H,1.71,3.59,5.97,9,11
SP1,28/09/2023,Granada,Betis,1,1,D,0,0,D,3.11,3.53,2.36,14,10
SP1,28/09/2023,Osasuna,Ath Madrid,0,2,A,0,1,A,3.68,3.47,2.14,14,4
SP1,29/09/2023,Barcelona,Sevilla,1,0,H,0,0,D,1.39,5.36,7.97,11,15
SP1,30/09/2023,Getafe,Villarreal,0,0,D,0,0,D,3,3.25,2.59,19,11
SP1,30/09/2023,Vallecano,Mallorca,2,2,D,1,1,D,2.16,3.16,4.04,12,20
SP1,30/09/2023,Girona,Real Madrid,0,3,A,0,2,A,3.56,4.02,2,13,14
SP1,30/09/2023,Sociedad,Ath Bilbao,3,0,H,1,0,H,2.26,3.3,3.53,20,9
SP1,01/10/2023,Almeria,Granada,3,3,D,3,0,H,1.92,3.68,3.96,18,14
SP1,01/10/2023,Alaves,Osasuna,0,2,A,0,1,A,2.76,2.99,2.89,13,13
SP1,01/10/2023,Ath Madrid,Cadiz,3,2,H,1,2,A,1.35,4.99,8.91,5,10
SP1,01/10/2023,Betis,Valencia,3,0,H,1,0,H,2.31,3.29,3.26,11,10
SP1,02/10/2023,Las Palmas,Celta,2,1,H,0,0,D,2.52,3.15,2.99,13,14
SP2,11/08/2023,Amorebieta,Levante,1,1,D,0,1,A,3.32,3.1,2.48,20,18
SP2,11/08/2023,Valladolid,Sp Gijon,2,0,H,1,0,H,1.93,3.36,4.67,12,15
SP2,12/08/2023,Santander,Eibar,4,0,H,3,0,H,3.05,2.98,2.74,10,14
SP2,12/08/2023,Zaragoza,Villarreal B,2,0,H,0,0,D,1.71,3.54,6.06,9,8
SP2,12/08/2023,Elche,Ferrol,0,1,A,0,0,D,,,,13,15
SP2,13/08/2023,Burgos,Huesca,1,1,D,1,1,D,2.39,2.94,3.7,5,14
SP2,13/08/2023,Albacete,Espanol,1,1,D,0,1,A,3.09,3.26,2.52,14,19
SP2,13/08/2023,Cartagena,Eldense,0,1,A,0,1,A,2.2,3.11,3.96,9,18
SP2,13/08/2023,Leganes,Andorra,0,1,A,0,1,A,2.38,2.97,3.69,25,12
SP2,14/08/2023,Mirandes,Alcorcon,4,0,H,2,0,H,2.66,2.96,3.13,14,6
SP2,14/08/2023,Tenerife,Oviedo,1,0,H,1,0,H,2.15,2.99,4.28,17,7
SP2,18/08/2023,Andorra,Cartagena,3,2,H,0,0,D,1.92,3.42,4.65,14,11
SP2,18/08/2023,Zaragoza,Valladolid,1,0,H,1,0,H,2.39,3.08,3.51,10,14
SP2,19/08/2023,Eibar,Elche,2,1,H,1,0,H,2.25,3.06,3.89,13,8
SP2,19/08/2023,Espanol,Santander,2,0,H,1,0,H,1.85,3.35,5.22,23,17
SP2,19/08/2023,Levante,Burgos,3,2,H,2,1,H,1.72,3.47,6.13,19,7
SP2,19/08/2023,Alcorcon,Leganes,0,2,A,0,0,D,2.61,2.92,3.31,12,16
SP2,20/08/2023,Oviedo,Ferrol,1,1,D,0,1,A,2.08,2.96,4.75,8,12
SP2,20/08/2023,Sp Gijon,Mirandes,3,0,H,3,0,H,1.88,3.37,4.94,11,12
SP2,20/08/2023,Albacete,Amorebieta,2,2,D,1,2,A,1.64,3.56,6.99,11,8
SP2,21/08/2023,Villarreal B,Eldense,3,1,H,2,1,H,2.31,3.34,3.32,17,17
SP2,21/08/2023,Huesca,Tenerife,0,2,A,0,1,A,2.96,2.87,2.89,7,18
SP2,25/08/2023,Cartagena,Levante,0,1,A,0,1,A,2.98,3.13,2.69,14,15
SP2,26/08/2023,Burgos,Oviedo,1,0,H,1,0,H,2.74,2.8,3.28,13,16
SP2,26/08/2023,Tenerife,Zaragoza,0,1,A,0,0,D,2.23,2.89,4.27,19,10
SP2,26/08/2023,Elche,Villarreal B,1,0,H,1,0,H,1.63,3.86,6.33,14,8
SP2,26/08/2023,Valladolid,Alcorcon,0,2,A,0,1,A,1.79,3.44,5.49,10,20
SP2,27/08/2023,Ferrol,Sp Gijon,2,0,H,0,0,D,2.53,3.04,3.29,12,16
SP2,27/08/2023,Amorebieta,Andorra,3,0,H,1,0,H,3.35,3.1,2.46,14,8
SP2,27/08/2023,Mirandes,Espanol,0,1,A,0,0,D,3.58,3.22,2.28,12,13
SP2,27/08/2023,Leganes,Albacete,2,0,H,1,0,H,2.47,3.12,3.28,9,15
SP2,28/08/2023,Eldense,Eibar,2,1,H,2,0,H,2.96,3.04,2.73,8,11
SP2,28/08/2023,Santander,Huesca,0,0,D,0,0,D,2.12,3.13,4.12,16,16
SP2,01/09/2023,Alcorcon,Ferrol,1,1,D,0,0,D,2.34,2.99,3.77,11,9
SP2,01/09/2023,Albacete,Valladolid,2,0,H,1,0,H,2.11,3.31,3.97,19,12
SP2,02/09/2023,Sp Gijon,Burgos,2,1,H,1,0,H,2.1,3.12,4.32,12,15
SP2,02/09/2023,Levante,Oviedo,1,1,D,0,0,D,1.86,3.39,5.06,18,11
SP2,02/09/2023,Elche,Santander,1,1,D,1,0,H,1.84,3.53,4.82,11,16
SP2,02/09/2023,Villarreal B,Cartagena,1,2,A,1,0,H,2.24,3.38,3.5,9,14
SP2,03/09/2023,Andorra,Tenerife,0,1,A,0,0,D,2.29,3.07,3.73,7,18
SP2,03/09/2023,Eibar,Leganes,0,1,A,0,1,A,2.07,3.15,4.39,11,14
SP2,03/09/2023,Espanol,Amorebieta,3,2,H,0,2,A,1.62,3.76,6.71,6,15
SP2,03/09/2023,Zaragoza,Eldense,2,0,H,1,0,H,1.77,3.45,5.68,6,13
SP2,03/09/2023,Huesca,Mirandes,1,1,D,0,0,D,2.09,3.28,4.07,15,10
SP2,08/09/2023,Levante,Espanol,1,4,A,1,2,A,2.67,3.19,2.95,13,13
SP2,09/09/2023,Burgos,Eibar,1,0,H,0,0,D,3.13,2.99,2.68,10,13
SP2,09/09/2023,Oviedo,Sp Gijon,0,0,D,0,0,D,2.36,2.96,3.77,12,17
SP2,09/09/2023,Leganes,Huesca,2,0,H,1,0,H,2.04,3.09,4.65,18,12
SP2,09/09/2023,Tenerife,Albacete,2,0,H,2,0,H,2.18,3.08,4.09,19,9
SP2,10/09/2023,Ferrol,Villarreal B,2,2,D,0,1,A,1.97,3.33,4.54,11,12
SP2,10/09/2023,Santander,Amorebieta,1,0,H,1,0,H,1.85,3.58,4.73,12,17
SP2,10/09/2023,Cartagena,Zaragoza,1,3,A,1,2,A,3.25,2.93,2.64,11,6
SP2,10/09/2023,Mirandes,Andorra,4,3,H,2,0,H,3.24,3.21,2.46,9,11
SP2,10/09/2023,Valladolid,Elche,1,1,D,1,0,H,2.33,3.03,3.71,15,13
SP2,11/09/2023,Eldense,Alcorcon,2,2,D,0,0,D,2.4,2.99,3.53,14,7
SP2,15/09/2023,Zaragoza,Santander,1,1,D,1,1,D,2.06,3.11,4.5,21,16
SP2,16/09/2023,Huesca,Villarreal B,2,2,D,0,2,A,2.07,3.23,4.24,14,14
SP2,16/09/2023,Alcorcon,Levante,0,2,A,0,1,A,2.96,3.08,2.74,10,16
SP2,16/09/2023,Valladolid,Cartagena,1,0,H,0,0,D,1.87,3.62,4.58,14,14
SP2,16/09/2023,Albacete,Burgos,2,1,H,1,0,H,1.81,3.42,5.44,16,8
SP2,17/09/2023,Amorebieta,Mirandes,2,0,H,2,0,H,2.31,3.31,3.41,24,10
SP2,17/09/2023,Eibar,Ferrol,2,0,H,1,0,H,1.82,3.42,5.31,10,10
SP2,17/09/2023,Elche,Leganes,1,0,H,1,0,H,1.85,3.37,5.22,14,10
SP2,17/09/2023,Espanol,Eldense,3,3,D,0,2,A,1.49,4.29,7.86,14,13
SP2,17/09/2023,Sp Gijon,Tenerife,2,1,H,1,1,D,2.81,2.95,3.01,12,16
SP2,18/09/2023,Andorra,Oviedo,1,0,H,0,0,D,2.22,3.08,3.85,15,16
SP2,22/09/2023,Cartagena,Eibar,1,2,A,0,1,A,3.53,3.19,2.32,10,23
SP2,23/09/2023,Andorra,Sp Gijon,0,0,D,0,0,D,2.27,2.99,3.94,10,10
SP2,23/09/2023,Levante,Eldense,2,0,H,1,0,H,1.83,3.53,5.02,11,15
SP2,23/09/2023,Burgos,Elche,4,0,H,2,0,H,3.15,3.19,2.52,11,12
SP2,23/09/2023,Alcorcon,Huesca,0,2,A,0,2,A,2.29,3.1,3.72,15,7
SP2,23/09/2023,Santander,Albacete,2,1,H,2,0,H,2.36,3.26,3.37,13,13
SP2,24/09/2023,Villarreal B,Amorebieta,3,1,H,1,0,H,2.04,3.56,3.9,12,18
SP2,24/09/2023,Oviedo,Valladolid,0,1,A,0,0,D,2.68,2.89,3.24,14,13
SP2,24/09/2023,Mirandes,Leganes,1,3,A,1,1,D,2.78,2.83,3.19,11,12
SP2,25/09/2023,Ferrol,Zaragoza,1,0,H,0,0,D,2.9,3,2.82,7,9
SP2,25/09/2023,Tenerife,Espanol,1,0,H,1,0,H,,,,22,9
SP2,29/09/2023,Leganes,Santander,2,1,H,1,0,H,2.44,2.96,3.57,14,5
SP2,30/09/2023,Eibar,Tenerife,3,0,H,0,0,D,2.06,3.13,4.45,16,9
SP2,30/09/2023,Elche,Levante,0,0,D,0,0,D,2.47,3.31,3.12,8,12
SP2,30/09/2023,Albacete,Andorra,3,1,H,2,0,H,2.25,3.27,3.62,12,15
SP2,30/09/2023,Villarreal B,Alcorcon,2,2,D,1,2,A,2.51,3.26,3.1,16,13
SP2,01/10/2023,Eldense,Oviedo,1,3,A,0,3,A,2.85,2.95,2.97,18,10
SP2,01/10/2023,Amorebieta,Cartagena,0,0,D,0,0,D,2.37,3.28,3.33,14,10
SP2,01/10/2023,Valladolid,Burgos,3,0,H,2,0,H,1.79,3.6,5.2,14,10
SP2,01/10/2023,Zaragoza,Mirandes,0,1,A,0,0,D,1.79,3.56,5.19,10,11
SP2,01/10/2023,Huesca,Sp Gijon,0,1,A,0,0,D,2.35,3.05,3.64,11,15
SP2,02/10/2023,Espanol,Ferrol,3,0,H,1,0,H,1.63,4.01,5.76,22,13
SP2,03/10/2023,Alcorcon,Albacete,1,2,A,0,1,A,3.16,3.11,2.57,10,11
SP2,03/10/2023,Levante,Villarreal B,1,1,D,0,0,D,1.72,3.99,5.06,18,9
SP2,03/10/2023,Tenerife,Santander,2,0,H,0,0,D,1.93,3.34,4.69,18,7
SP2,04/10/2023,Eldense,Valladolid,0,1,A,0,1,A,3.17,3.2,2.5,16,18
SP2,04/10/2023,Oviedo,Huesca,1,0,H,0,0,D,1.99,3.15,4.8,14,18
SP2,04/10/2023,Burgos,Leganes,1,0,H,1,0,H,2.36,3.01,3.66,14,11
SP2,04/10/2023,Sp Gijon,Elche,2,0,H,2,0,H,2.54,3.18,3.12,9,15
D1,18/08/2023,Werder Bremen,Bayern Munich,0,4,A,0,1,A,8.59,6.36,1.33,16,11
D1,19/08/2023,Augsburg,Mgladbach,4,4,D,3,3,D,2.74,3.78,2.51,9,14
D1,19/08/2023,Hoffenheim,Freiburg,1,2,A,0,2,A,2.43,3.67,2.92,9,9
D1,19/08/2023,Leverkusen,RB Leipzig,3,2,H,2,1,H,2.5,3.61,2.85,13,10
D1,19/08/2023,Stuttgart,Bochum,5,0,H,2,0,H,1.7,4.25,4.78,5,12
D1,19/08/2023,Wolfsburg,Heidenheim,2,0,H,2,0,H,1.62,4.49,5.24,10,9
D1,19/08/2023,Dortmund,FC Koln,1,0,H,0,0,D,1.41,5.42,7.25,13,11
D1,20/08/2023,Union Berlin,Mainz,4,1,H,2,0,H,2.02,3.5,4.02,15,16
D1,20/08/2023,Ein Frankfurt,Darmstadt,1,0,H,1,0,H,1.4,5.42,7.44,9,14
D1,25/08/2023,RB Leipzig,Stuttgart,5,1,H,0,1,A,1.53,4.69,6.14,12,10
D1,26/08/2023,Bochum,Dortmund,1,1,D,1,0,H,6.63,5.36,1.44,21,7
D1,26/08/2023,Darmstadt,Union Berlin,1,4,A,1,3,A,3.94,3.42,2.08,15,12
D1,26/08/2023,FC Koln,Wolfsburg,1,2,A,0,0,D,2.41,3.53,3.04,6,10
D1,26/08/2023,Freiburg,Werder Bremen,1,0,H,0,0,D,1.72,4.15,4.76,9,8
D1,26/08/2023,Heidenheim,Hoffenheim,2,3,A,1,0,H,2.96,3.81,2.34,13,9
D1,26/08/2023,Mgladbach,Leverkusen,0,3,A,0,2,A,3.73,4.2,1.91,7,8
D1,27/08/2023,Mainz,Ein Frankfurt,1,1,D,1,0,H,2.39,3.74,2.92,23,12
D1,27/08/2023,Bayern Munich,Augsburg,3,1,H,2,0,H,1.09,14.24,22.48,13,8
D1,01/09/2023,Dortmund,Heidenheim,2,2,D,2,0,H,1.26,7.07,10.23,9,22
D1,02/09/2023,Augsburg,Bochum,2,2,D,1,1,D,2.09,3.67,3.61,15,13
D1,02/09/2023,Hoffenheim,Wolfsburg,3,1,H,1,1,D,2.48,3.86,2.73,12,15
D1,02/09/2023,Leverkusen,Darmstadt,5,1,H,1,1,D,1.2,7.79,13.72,8,11
D1,02/09/2023,Stuttgart,Freiburg,5,0,H,3,0,H,2.18,3.79,3.28,9,10
D1,02/09/2023,Werder Bremen,Mainz,4,0,H,1,0,H,2.76,3.55,2.61,18,14
D1,02/09/2023,Mgladbach,Bayern Munich,1,2,A,1,0,H,7.93,6.61,1.31,5,20
D1,03/09/2023,Ein Frankfurt,FC Koln,1,1,D,0,1,A,2.18,3.49,3.54,10,10
D1,03/09/2023,Union Berlin,RB Leipzig,0,3,A,0,0,D,3.24,3.48,2.31,16,9
D1,15/09/2023,Bayern Munich,Leverkusen,2,2,D,1,1,D,1.65,4.7,4.78,6,6
D1,16/09/2023,FC Koln,Hoffenheim,1,3,A,0,2,A,2.26,3.87,3.06,15,14
D1,16/09/2023,Freiburg,Dortmund,2,4,A,2,1,H,3.16,3.86,2.21,12,16
D1,16/09/2023,Mainz,Stuttgart,1,3,A,0,0,D,2.57,3.71,2.71,12,9
D1,16/09/2023,RB Leipzig,Augsburg,3,0,H,3,0,H,1.24,7.19,11.19,16,12
D1,16/09/2023,Wolfsburg,Union Berlin,2,1,H,2,1,H,2.27,3.55,3.27,6,8
D1,16/09/2023,Bochum,Ein Frankfurt,1,1,D,0,0,D,2.95,3.63,2.42,13,14
D1,17/09/2023,Heidenheim,Werder Bremen,4,2,H,2,0,H,2.39,3.88,2.85,21,9
D1,17/09/2023,Darmstadt,Mgladbach,3,3,D,3,0,H,3.01,3.74,2.34,12,8
D1,22/09/2023,Stuttgart,Darmstadt,3,1,H,2,1,H,1.4,5.24,8.18,7,12
D1,23/09/2023,Augsburg,Mainz,2,1,H,2,1,H,2.61,3.7,2.68,16,14
D1,23/09/2023,Bayern Munich,Bochum,7,0,H,4,0,H,1.1,12.85,20.11,8,10
D1,23/09/2023,Dortmund,Wolfsburg,1,0,H,0,0,D,1.71,4.47,4.48,9,14
D1,23/09/2023,Mgladbach,RB Leipzig,0,1,A,0,0,D,5.26,4.74,1.59,14,7
D1,23/09/2023,Union Berlin,Hoffenheim,0,2,A,0,2,A,2.15,3.72,3.39,11,13
D1,23/09/2023,Werder Bremen,FC Koln,2,1,H,1,1,D,2.56,3.69,2.74,18,16
D1,24/09/2023,Leverkusen,Heidenheim,4,1,H,1,0,H,1.23,7.35,11.42,9,10
D1,24/09/2023,Ein Frankfurt,Freiburg,0,0,D,0,0,D,2.16,3.66,3.42,12,5
D1,29/09/2023,Hoffenheim,Dortmund,1,3,A,1,2,A,3.15,4.16,2.12,14,16
D1,30/09/2023,Bochum,Mgladbach,1,3,A,0,3,A,2.32,3.88,2.96,12,12
D1,30/09/2023,FC Koln,Stuttgart,0,2,A,0,0,D,2.89,3.64,2.46,16,8
D1,30/09/2023,Heidenheim,Union Berlin,1,0,H,0,0,D,3.05,3.72,2.32,11,14
